wine_type,size(cL),name,price,rating,num_review,country,abv,year,url,scaled_price,logprice,countrycode,price_fixed,age,score
red,75,19 Crimes Red,7,4.6,23,Australia,13.5,2020,https://groceries.morrisons.com/products/19-crimes-red-372261011,7,0.84509804,AUS,7,2,4.6
red,75,Beefsteak Club Mendoza Malbec,6,4.5,2,Argentina,13.5,2020,https://groceries.morrisons.com/products/beefsteak-club-mendoza-malbec-480666011,6,0.77815125,ARG,6,2,0
red,75,Barefoot Merlot Red Wine,6,4.6,11,United States,13.5,NV,https://groceries.morrisons.com/products/barefoot-merlot-red-wine-119757011,6,0.77815125,USA,6,,4.6
red,75,Most Wanted Shiraz,5.49,5,1,Australia,13.5,2021,https://groceries.morrisons.com/products/most-wanted-shiraz-583429011,5.49,0.739572344,AUS,5.49,1,0
red,75,Turner Road Reserve Merlot,6.5,3.6,9,USA,13,,https://groceries.morrisons.com/products/turner-road-reserve-merlot-212315011,6.5,0.812913357,unknown,6.5,,3.6
red,75,Casillero Del Diablo Reserva Cabernet Sauvignon,6.5,4.4,5,Valle Central,13.5,2020,https://groceries.morrisons.com/products/casillero-del-diablo-reserva-cabernet-sauvignon-211700011,6.5,0.812913357,unknown,6.5,2,0
red,75,Yellow Tail Jammy Red Roo,6,3.9,13,Australia,12,NV,https://groceries.morrisons.com/products/yellow-tail-jammy-red-roo-527191011,6,0.77815125,AUS,6,,3.9
red,75,Hardys Nottage Hill Cabernet Shiraz,6.75,4,7,Australia,14,2016,https://groceries.morrisons.com/products/hardys-nottage-hill-cabernet-shiraz-119742011,6.75,0.829303773,AUS,6.75,6,4
red,75,Yellow Tail Merlot,6,5,2,Australia,13.5,2019,https://groceries.morrisons.com/products/yellow-tail-merlot-523772011,6,0.77815125,AUS,6,3,0
red,75,Gallo Family Vineyards Merlot Red Wine,5.75,5,4,United States,13,2019,https://groceries.morrisons.com/products/gallo-family-vineyards-merlot-red-wine-375032011,5.75,0.759667845,USA,5.75,3,0
red,75,Alzar Sauvignon Blanc,6.25,4.3,3,Chile,12.5,2021,https://groceries.morrisons.com/products/alzar-sauvignon-blanc-525689011,6.25,0.795880017,CHL,6.25,1,0
red,75,Campo Viejo Rioja Reserva Red Wine,11,4.7,6,Spain,13.5,2016,https://groceries.morrisons.com/products/campo-viejo-rioja-reserva-red-wine-243703011,11,1.041392685,ESP,11,6,4.7
red,75,19 Crimes The Uprising Red Wine,10,4.6,7,Australia,14,2020,https://groceries.morrisons.com/products/19-crimes-the-uprising-red-wine-478371011,10,1,AUS,10,2,4.6
red,75,Hardys Bankside Shiraz,6.5,4,6,Australia,13,2017,https://groceries.morrisons.com/products/hardys-bankside-shiraz-212305011,6.5,0.812913357,AUS,6.5,5,4
red,75,Hardys Nottage Hill Merlot,6.75,0,0,Australia,14,2017,https://groceries.morrisons.com/products/hardys-nottage-hill-merlot-551493011,6.75,0.829303773,AUS,6.75,5,0
red,75,Morrisons The Best Primitivo,8.25,4.6,8,Italy,13.5,2018,https://groceries.morrisons.com/products/morrisons-the-best-primitivo-392537011,8.25,0.916453949,ITA,8.25,4,4.6
red,18.7,Yellow Tail Shiraz,2.49,0,0,Australia,13.5,2018,https://groceries.morrisons.com/products/yellow-tail-shiraz-551904011,9.986631016,0.999419004,AUS,2.49,4,0
red,75,Asado Club Malbec,6,3.6,14,Argentina,13,NV,https://groceries.morrisons.com/products/asado-club-malbec-342863011,6,0.77815125,ARG,6,,3.6
red,75,Piccini Memoro Red,6,4.2,16,Italy,14,NV,https://groceries.morrisons.com/products/piccini-memoro-red-248217011,6,0.77815125,ITA,6,,4.2
red,75,Morrisons The Best Cabernet Sauvignon,7.5,0,0,South Africa,13.5,2021,https://groceries.morrisons.com/products/morrisons-the-best-cabernet-sauvignon-398783011,7.5,0.875061263,ZAF,7.5,1,0
red,75,Morrisons The Best Gran Montana Malbec,8.75,4.4,12,Argentina,13,2014,https://groceries.morrisons.com/products/morrisons-the-best-gran-montana-malbec-293192011,8.75,0.942008053,ARG,8.75,8,4.4
red,75,Morrisons The Best Cotes du Rhone Villages,8.5,4.3,4,France,14,2014,https://groceries.morrisons.com/products/morrisons-the-best-cotes-du-rhone-villages-119662011,8.5,0.929418926,FRA,8.5,8,0
red,75,Morrisons The Best Marques de los Rios Rioja Reserva,9.25,3.7,12,Spain,13.5,2017,https://groceries.morrisons.com/products/morrisons-the-best-marques-de-los-rios-rioja-reserva-273275011,9.25,0.966141733,ESP,9.25,5,3.7
red,75,Morrisons The Best Negroamaro,7.75,4.4,13,Italy,13.5,2019,https://groceries.morrisons.com/products/morrisons-the-best-negroamaro-421295011,7.75,0.889301703,ITA,7.75,3,4.4
red,75,Campo Viejo Rioja Garnacha Red Wine,7,4.5,2,Spain,14,2020,https://groceries.morrisons.com/products/campo-viejo-rioja-garnacha-red-wine-310333011,7,0.84509804,ESP,7,2,0
red,75,Morrisons The Best Cahors Malbec,8.25,4.5,4,France,13,2019,https://groceries.morrisons.com/products/morrisons-the-best-cahors-malbec-523786011,8.25,0.916453949,FRA,8.25,3,0
red,75,Morrisons The Best Douro Red,8.25,4.5,6,Portugal,13.5,2012,https://groceries.morrisons.com/products/morrisons-the-best-douro-red-261688011,8.25,0.916453949,PRT,8.25,10,4.5
red,75,Morrisons The Best Marques de los Rios Rioja Crianza,8.5,3.2,6,Spain,13.5,,https://groceries.morrisons.com/products/morrisons-the-best-marques-de-los-rios-rioja-crianza-480629011,8.5,0.929418926,ESP,8.5,,3.2
red,75,Reino De La Vina Rioja,6.75,0,0,Spain,14,2021,https://groceries.morrisons.com/products/reino-de-la-vina-rioja-583439011,6.75,0.829303773,ESP,6.75,1,0
red,75,Head Honcho Cabernet Sauvignon,6,3.4,7,Chile,13.5,2016,https://groceries.morrisons.com/products/head-honcho-cabernet-sauvignon-356050011,6,0.77815125,CHL,6,6,3.4
red,75,The Wanted Zin Zinfandel,10,4.6,14,Italy,14.5,2019,https://groceries.morrisons.com/products/the-wanted-zin-zinfandel-270334011,10,1,ITA,10,3,4.6
red,18.7,Morrisons The Best Marques De Los Rios Rioja Joven,2.5,0,0,unknown,14,2020,https://groceries.morrisons.com/products/morrisons-the-best-marques-de-los-rios-rioja-joven-551487011,10.02673797,1.001159666,unknown,2.5,2,0
red,75,Morrisons The Best Uco Valley Malbec,10,3.5,4,Argentina,14,2017,https://groceries.morrisons.com/products/morrisons-the-best-uco-valley-malbec-410531011,10,1,ARG,10,5,0
red,75,Morrisons The Best Valpolicella Ripasso,11,4.3,7,Italy,13.5,2015,https://groceries.morrisons.com/products/morrisons-the-best-valpolicella-ripasso-119709011,11,1.041392685,ITA,11,7,4.3
red,75,Trivento Private Reserve Malbec,10,4.2,5,Argentina,14,2020,https://groceries.morrisons.com/products/trivento-private-reserve-malbec-477302011,10,1,ARG,10,2,0
red,75,Alzar Merlot,6.25,4.7,3,Chile,13,2021,https://groceries.morrisons.com/products/alzar-merlot-525688011,6.25,0.795880017,CHL,6.25,1,0
red,75,Blossom Hill Red Wine,6,3.5,2,Spain,12.5,,https://groceries.morrisons.com/products/blossom-hill-red-wine-570808011,6,0.77815125,ESP,6,,0
red,75,Monts & Vaux Malbec,6.25,2.4,11,France,12.5,2018,https://groceries.morrisons.com/products/monts-vaux-malbec-287212011,6.25,0.795880017,FRA,6.25,4,2.4
red,75,Barefoot Malbec Red Wine,6,4,6,United States,13,NV,https://groceries.morrisons.com/products/barefoot-malbec-red-wine-325037011,6,0.77815125,USA,6,,4
red,75,Apothic Red Wine,9.5,4.7,208,United States,13.5,2019,https://groceries.morrisons.com/products/apothic-red-wine-287190011,9.5,0.977723605,USA,9.5,3,4.7
red,75,Morrisons The Best Fleurie,10,4.6,8,France,13,,https://groceries.morrisons.com/products/morrisons-the-best-fleurie-273004011,10,1,FRA,10,,4.6
red,75,Gary Barlow Organic Red Wine,6,3.4,7,Spain,13.5,2020,https://groceries.morrisons.com/products/gary-barlow-organic-red-wine-570469011,6,0.77815125,ESP,6,2,3.4
red,75,I Heart Malbec,6,0,0,Argentina,13,2019,https://groceries.morrisons.com/products/i-heart-malbec-525694011,6,0.77815125,ARG,6,3,0
red,75,Morrisons The Best Bordeaux Superior,7.5,3,1,France,13,2014,https://groceries.morrisons.com/products/morrisons-the-best-bordeaux-superior-321387011,7.5,0.875061263,FRA,7.5,8,0
red,75,Diablo Dark Red,10,4.1,13,Chile,13.5,2021,https://groceries.morrisons.com/products/diablo-dark-red-477285011,10,1,CHL,10,1,4.1
red,150,Jam Shed Shiraz Australia,12,5,2,Australia,13.5,2020,https://groceries.morrisons.com/products/jam-shed-shiraz-australia-551482011,6,0.77815125,AUS,12,2,0
red,75,I Heart Merlot,6,0,0,Spain,12,NV,https://groceries.morrisons.com/products/i-heart-merlot-527192011,6,0.77815125,ESP,6,,0
red,75,Morrisons The Best Pinotage,7.5,3.5,8,South Africa,14,2016,https://groceries.morrisons.com/products/morrisons-the-best-pinotage-119784011,7.5,0.875061263,ZAF,7.5,6,3.5
red,75,Montelciego Rioja Reserva,7,2.5,16,Spain,13.5,2016,https://groceries.morrisons.com/products/montelciego-rioja-reserva-274531011,7,0.84509804,ESP,7,6,2.5
red,75,Cono Sur Bicicleta Malbec,5.5,3,3,Chile,13,2020,https://groceries.morrisons.com/products/cono-sur-bicicleta-malbec-412995011,5.5,0.740362689,CHL,5.5,2,0
red,75,Morrisons The Best Single Vineyard Pinot Noir,10,4,2,Chile,13,2019,https://groceries.morrisons.com/products/morrisons-the-best-single-vineyard-pinot-noir-378126011,10,1,CHL,10,3,0
red,75,Head Honcho Merlot,6,3,4,Chile,13,2016,https://groceries.morrisons.com/products/head-honcho-merlot-356049011,6,0.77815125,CHL,6,6,0
red,75,Morrisons The Best Barbera D'Asti,8.25,3.9,8,Italy,14.5,2014,https://groceries.morrisons.com/products/morrisons-the-best-barbera-d-asti-119717011,8.25,0.916453949,ITA,8.25,8,3.9
red,75,Cono Sur Bicicleta Pinot Noir,5.75,3.3,6,Chile,13.5,2020,https://groceries.morrisons.com/products/cono-sur-bicicleta-pinot-noir-119771011,5.75,0.759667845,CHL,5.75,2,3.3
red,75,Lindemans Gentlemans Collection Cabernet Sauvignon,8.5,4.2,6,Australia,14,2020,https://groceries.morrisons.com/products/lindemans-gentlemans-collection-cabernet-sauvignon-325762011,8.5,0.929418926,AUS,8.5,2,4.2
red,75,Parrilla By Vinalba Malbec,9,5,3,Argentina,14,2020,https://groceries.morrisons.com/products/parrilla-by-vinalba-malbec-552694011,9,0.954242509,ARG,9,2,0
red,75,Morrisons The Best Shiraz,7.5,1.3,4,South Africa,14,2019,https://groceries.morrisons.com/products/morrisons-the-best-shiraz-392538011,7.5,0.875061263,ZAF,7.5,3,0
red,75,Morrisons The Best Chianti Classico,9.25,2.2,6,Italy,12.5,,https://groceries.morrisons.com/products/morrisons-the-best-chianti-classico-295610011,9.25,0.966141733,ITA,9.25,,2.2
red,75,The Signal Post Shiraz,7.25,0,0,South Africa,13,2021,https://groceries.morrisons.com/products/the-signal-post-shiraz-578066011,7.25,0.860338007,ZAF,7.25,1,0
red,18.7,Blossom Hill Classic Red,2,0,0,Spain,12.5,NV,https://groceries.morrisons.com/products/blossom-hill-classic-red-571443011,8.021390374,0.904249653,ESP,2,,0
red,75,Morrisons The Best Chilean Carmenere,8.25,4,2,Chile,13.5,2021,https://groceries.morrisons.com/products/morrisons-the-best-chilean-carmenere-533214011,8.25,0.916453949,CHL,8.25,1,0
red,75,Morrisons The Best Languedoc Red,8.25,2.8,5,France,13.5,,https://groceries.morrisons.com/products/morrisons-the-best-languedoc-red-321388011,8.25,0.916453949,FRA,8.25,,0
red,75,Morrisons The Best Marques de los Rios Rioja Gran Reserva,12.5,4.3,3,Spain,14,,https://groceries.morrisons.com/products/morrisons-the-best-marques-de-los-rios-rioja-gran-reserva-398971011,12.5,1.096910013,ESP,12.5,,0
red,75,Ogier Heritage Cotes Dr,10,4.3,3,France,14.5,2019,https://groceries.morrisons.com/products/ogier-heritage-cotes-dr-448310011,10,1,FRA,10,3,0
red,75,Diablo Black Cabernet Sauvignon,10,5,1,Chile,13.5,2020,https://groceries.morrisons.com/products/diablo-black-cabernet-sauvignon-551497011,10,1,CHL,10,2,0
red,75,Morrisons The Best Australia Cabernet Sauvignon,7.5,2.8,4,Australia,14,2013,https://groceries.morrisons.com/products/morrisons-the-best-australia-cabernet-sauvignon-330609011,7.5,0.875061263,AUS,7.5,9,0
red,75,Penfolds Koonunga Hill Shiraz Cabernet,8.5,0,0,Australia,14.5,2019,https://groceries.morrisons.com/products/penfolds-koonunga-hill-shiraz-cabernet-553811011,8.5,0.929418926,AUS,8.5,3,0
red,75,Morrisons The Best Chateauneuf Du Pape,19,3,2,France,14.5,,https://groceries.morrisons.com/products/morrisons-the-best-chateauneuf-du-pape-119663011,19,1.278753601,FRA,19,,0
red,75,Morrisons The Best Amarone,17,4.4,7,Italy,14.5,2014,https://groceries.morrisons.com/products/morrisons-the-best-amarone-398781011,17,1.230448921,ITA,17,8,4.4
red,75,Kumala Shiraz,6.25,3.7,3,South Africa,13.5,2017,https://groceries.morrisons.com/products/kumala-shiraz-525863011,6.25,0.795880017,ZAF,6.25,5,0
red,75,Colpasso Nero D'Avola Appassimento,7.5,3,1,unknown,14,2020,https://groceries.morrisons.com/products/colpasso-nero-d-avola-appassimento-577571011,7.5,0.875061263,unknown,7.5,2,0
red,75,Morrisons The Best Chilean Merlot,8.25,0,0,Chile,13.5,2021,https://groceries.morrisons.com/products/morrisons-the-best-chilean-merlot-533212011,8.25,0.916453949,CHL,8.25,1,0
red,75,Morrisons The Best Ribera Del Duero,9,0,0,Spain,14.5,,https://groceries.morrisons.com/products/morrisons-the-best-ribera-del-duero-589704011,9,0.954242509,ESP,9,,0
red,75,Villa Maria Private Bin Pinot Noir,11,3.3,4,New Zealand,13.5,2020,https://groceries.morrisons.com/products/villa-maria-private-bin-pinot-noir-264251011,11,1.041392685,NZL,11,2,0
red,75,Morrisons The Best Saint Emilion,14,4,2,France,13,2015,https://groceries.morrisons.com/products/morrisons-the-best-saint-emilion-398970011,14,1.146128036,FRA,14,7,0
red,75,Kumala Rose,6.25,0,0,South Africa,12,2017,https://groceries.morrisons.com/products/kumala-rose-571442011,6.25,0.795880017,ZAF,6.25,5,0
red,75,Morrisons The Best Toscana,10,3.6,5,Italy,13,2019,https://groceries.morrisons.com/products/morrisons-the-best-toscana-243663011,10,1,ITA,10,3,0
red,75,Morrisons The Best Dao Red,9,5,1,Portugal,13,,https://groceries.morrisons.com/products/morrisons-the-best-dao-red-589702011,9,0.954242509,PRT,9,,0
red,75,Trivento Golden Reserve Malbec,13,3,1,Argentina,13.5,2019,https://groceries.morrisons.com/products/trivento-golden-reserve-malbec-551495011,13,1.113943352,ARG,13,3,0
red,75,Morrisons The Best Alvarinho,7.5,0,0,Portugal,12,,https://groceries.morrisons.com/products/morrisons-the-best-alvarinho-589672011,7.5,0.875061263,PRT,7.5,,0
red,75,Matsu El Picaro,10,0,0,Spain,14.5,2021,https://groceries.morrisons.com/products/matsu-el-picaro-583443011,10,1,ESP,10,1,0
red,75,Morrisons The Best Bush Vine Cinsault,8.5,3,3,South Africa,14.5,2021,https://groceries.morrisons.com/products/morrisons-the-best-bush-vine-cinsault-500604011,8.5,0.929418926,ZAF,8.5,1,0
red,75,Morrisons The Best Barolo,19,1.8,11,Italy,14,,https://groceries.morrisons.com/products/morrisons-the-best-barolo-119723011,19,1.278753601,ITA,19,,1.8
red,75,Errazuriz Cabernet Sauvignon,7.5,3,1,Chile,13.5,2019,https://groceries.morrisons.com/products/errazuriz-cabernet-sauvignon-261836011,7.5,0.875061263,CHL,7.5,3,0
red,75,Granite Earth Red,7,0,0,South Africa,14,2017,https://groceries.morrisons.com/products/granite-earth-red-448083011,7,0.84509804,ZAF,7,5,0
red,75,Baron Philippe de Rothschild Mouton Cadet Rouge,10,3.3,7,Bordeaux,13.5,2019,https://groceries.morrisons.com/products/baron-philippe-de-rothschild-mouton-cadet-rouge-119652011,10,1,unknown,10,3,3.3
red,75,Myton Hill Merlot,4.25,4.4,5,Moldova (Republic Of),13,,https://groceries.morrisons.com/products/myton-hill-merlot-421269011,4.25,0.62838893,unknown,4.25,,0
red,75,Porta 6 Lisboa Tempranillo,7.5,0,0,Portugal,13.5,2021,https://groceries.morrisons.com/products/porta-6-lisboa-tempranillo-589703011,7.5,0.875061263,PRT,7.5,1,0
red,75,Morrisons The Best Beaujolais Villages,9,3.5,2,France,13,,https://groceries.morrisons.com/products/morrisons-the-best-beaujolais-villages-273005011,9,0.954242509,FRA,9,,0
red,75,Carte Rouge Vin de France,5.5,0,0,unknown,12,NV,https://groceries.morrisons.com/products/carte-rouge-vin-de-france-588182011,5.5,0.740362689,unknown,5.5,,0
red,75,Mad Fish Shiraz,9,0,0,Western Australia,14.5,2018,https://groceries.morrisons.com/products/mad-fish-shiraz-588018011,9,0.954242509,unknown,9,4,0
red,75,Squealing Pig Primitivo,9,5,1,Italy,13,2017,https://groceries.morrisons.com/products/squealing-pig-primitivo-478368011,9,0.954242509,ITA,9,5,0
red,75,Translations Shiraz,4.99,0,0,Spain,13,NV,https://groceries.morrisons.com/products/translations-shiraz-594450011,4.99,0.698100546,ESP,4.99,,0
red,75,Casillero Del Diablo Tempranillo,7.5,0,0,Spain,14,2020,https://groceries.morrisons.com/products/casillero-del-diablo-tempranillo-588183011,7.5,0.875061263,ESP,7.5,2,0
red,75,Wolf Blass House Of The Dragon Cabernet Shiraz,15,0,0,Australia,14.5,2021,https://groceries.morrisons.com/products/wolf-blass-house-of-the-dragon-cabernet-shiraz-589701011,15,1.176091259,AUS,15,1,0
red,75,Cali By Snoop Cali Red,12,0,0,United States,13.5,2021,https://groceries.morrisons.com/products/cali-by-snoop-cali-red-580059011,12,1.079181246,USA,12,1,0
red,75,Pata Negra Toro Roble,8,3,1,Spain,14,2019,https://groceries.morrisons.com/products/pata-negra-toro-roble-588021011,8,0.903089987,ESP,8,3,0
red,75,Mucho Mas Black Label Red,7.5,2,1,Spain,14,NV,https://groceries.morrisons.com/products/mucho-mas-black-label-red-588110011,7.5,0.875061263,ESP,7.5,,0
red,75,Leopards Leap Lookout Red,7,0,0,South Africa,13.5,2020,https://groceries.morrisons.com/products/leopards-leap-lookout-red-588187011,7,0.84509804,ZAF,7,2,0
red,75,Wise Wolf Cabernet Sauvignon,10,0,0,France,14,2021,https://groceries.morrisons.com/products/wise-wolf-cabernet-sauvignon-588111011,10,1,FRA,10,1,0
red,75,B. INK Red Blend,9,3,1,Australia,14.5,2020,https://groceries.morrisons.com/products/b-ink-red-blend-588109011,9,0.954242509,AUS,9,2,0
red,75,McGuigan Bin 578 Merlot,5.19,4.5,8,Australia,12.5,2018,https://groceries.morrisons.com/products/mcguigan-bin-578-merlot-287173011,5.19,0.715167358,AUS,5.19,4,4.5
red,75,The Workshop Wine Company Shiraz,4.79,4.7,6,United Kingdom,13.5,2016,https://groceries.morrisons.com/products/the-workshop-wine-company-shiraz-358865011,4.79,0.680335513,GBR,4.79,6,4.7
red,75,Yellow Tail Shiraz,7,4.5,8,Australia,13.5,2020,https://groceries.morrisons.com/products/yellow-tail-shiraz-272107011,7,0.84509804,AUS,7,2,4.5
red,75,The Shy Pig Red,4.79,3.2,29,Australia,10.5,NV,https://groceries.morrisons.com/products/the-shy-pig-red-273012011,4.79,0.680335513,AUS,4.79,,3.2
red,75,Jam Shed Shiraz,7.75,3.3,9,Australia,13.5,2020,https://groceries.morrisons.com/products/jam-shed-shiraz-477268011,7.75,0.889301703,AUS,7.75,2,3.3
red,75,Montepulciano D'Abruzzo,5.19,4.5,11,Italy,13,2019,https://groceries.morrisons.com/products/montepulciano-d-abruzzo-247967011,5.19,0.715167358,ITA,5.19,3,4.5
red,75,Barefoot Shiraz Red Wine,5.5,4.4,7,California,13.5,NV,https://groceries.morrisons.com/products/barefoot-shiraz-red-wine-119758011,5.5,0.740362689,unknown,5.5,,4.4
red,75,Morrisons Merlot,4.79,2.7,3,Chile,13,,https://groceries.morrisons.com/products/morrisons-merlot-421265011,4.79,0.680335513,CHL,4.79,,0
red,75,Morrisons Malbec 75Cl,4.99,1,1,South Africa,13,,https://groceries.morrisons.com/products/morrisons-malbec-75cl-421261011,4.99,0.698100546,ZAF,4.99,,0
red,75,Campo Viejo Rioja Tempranillo Red Wine,8.25,4.3,44,Spain,13.5,2019,https://groceries.morrisons.com/products/campo-viejo-rioja-tempranillo-red-wine-119698011,8.25,0.916453949,ESP,8.25,3,4.3
red,100,Felix Solis Sol de Espana Red Wine,4.99,4,3,Spain,11,NV,https://groceries.morrisons.com/products/felix-solis-sol-de-espana-red-wine-119692011,3.7425,0.573161809,ESP,4.99,,0
red,75,J.P. Chenet Cabernet Syrah,6.75,4.5,2,France,13,2016,https://groceries.morrisons.com/products/j-p-chenet-cabernet-syrah-119676011,6.75,0.829303773,FRA,6.75,6,0
red,75,Trivento Reserve Malbec,8.5,3.8,13,Argentina,14,2020,https://groceries.morrisons.com/products/trivento-reserve-malbec-248213011,8.5,0.929418926,ARG,8.5,2,3.8
red,75,Lindeman's Bin 50 Shiraz,6.5,4,2,Australia,14,2020,https://groceries.morrisons.com/products/lindeman-s-bin-50-shiraz-210886011,6.5,0.812913357,AUS,6.5,2,0
red,75,Chevaliers St Martin Aop Bordeaux,5.19,4,2,France,13.5,2019,https://groceries.morrisons.com/products/chevaliers-st-martin-aop-bordeaux-523779011,5.19,0.715167358,FRA,5.19,3,0
red,225,Morrisons Malbec,13.25,4,2,Argentina,13,,https://groceries.morrisons.com/products/morrisons-malbec-530791011,4.416666667,0.645094624,ARG,13.25,,0
red,75,Yellow Tail Malbec,7,4.6,7,Australia,13.5,2019,https://groceries.morrisons.com/products/yellow-tail-malbec-273276011,7,0.84509804,AUS,7,3,4.6
red,75,Morrisons Pinot Noir,4.79,2.8,4,Chile,13,,https://groceries.morrisons.com/products/morrisons-pinot-noir-421263011,4.79,0.680335513,CHL,4.79,,0
red,75,Workshop Cabernet Sauvignon,4.79,0,0,United Kingdom,13.5,,https://groceries.morrisons.com/products/workshop-cabernet-sauvignon-548149011,4.79,0.680335513,GBR,4.79,,0
red,225,Australian Red,13,0,0,Australia,12.5,NV,https://groceries.morrisons.com/products/australian-red-448084011,4.333333333,0.636822098,AUS,13,,0
red,75,Casilliero del Diablo Reserva Merlot,7.5,3.3,7,Chile,13.5,2020,https://groceries.morrisons.com/products/casilliero-del-diablo-reserva-merlot-119772011,7.5,0.875061263,CHL,7.5,2,3.3
red,75,Jam Shed Malbec Argentina,8,3,2,Argentina,13,2019,https://groceries.morrisons.com/products/jam-shed-malbec-argentina-551480011,8,0.903089987,ARG,8,3,0
red,100,Penasol Sangria (Abv 5%),3.45,5,3,Spain,5,NV,https://groceries.morrisons.com/products/penasol-sangria-abv-5-413304011,2.5875,0.412880358,ESP,3.45,,0
red,75,Paul Mas Reserve Pinot Noir,8.75,4,4,France,13,2019,https://groceries.morrisons.com/products/paul-mas-reserve-pinot-noir-523795011,8.75,0.942008053,FRA,8.75,3,0
red,75,McGuigan Reserve Shiraz,7.5,5,10,Australia,13.5,2020,https://groceries.morrisons.com/products/mcguigan-reserve-shiraz-119754011,7.5,0.875061263,AUS,7.5,2,5
red,75,Morrisons Shiraz,4.79,3,2,Chile,13,2019,https://groceries.morrisons.com/products/morrisons-shiraz-421267011,4.79,0.680335513,CHL,4.79,3,0
red,75,Mavrodaphne Of Patras Sweet Red Wine,5.99,3.7,10,Greece,15,NV,https://groceries.morrisons.com/products/mavrodaphne-of-patras-sweet-red-wine-401925011,5.99,0.777426822,GRC,5.99,,3.7
red,75,Barefoot Jammy Red Wine,7,4,48,United States,10.5,NV,https://groceries.morrisons.com/products/barefoot-jammy-red-wine-523789011,7,0.84509804,USA,7,,4
red,75,La Vieille Ferme,6.5,3.7,3,France,13,2019,https://groceries.morrisons.com/products/la-vieille-ferme-217712011,6.5,0.812913357,FRA,6.5,3,0
red,75,Le Verdier Cairanne Cotes Durhone Village 75,10,5,9,France,14.5,2014,https://groceries.morrisons.com/products/le-verdier-cairanne-cotes-durhone-village-75-327657011,10,1,FRA,10,8,5
red,75,Morrisons Pinotage,4.79,4.7,3,South Africa,13,,https://groceries.morrisons.com/products/morrisons-pinotage-421266011,4.79,0.680335513,ZAF,4.79,,0
red,75,Wolf Blass Yellow Label Cabernet Sauvignon,8.5,5,2,Australia,14.5,2020,https://groceries.morrisons.com/products/wolf-blass-yellow-label-cabernet-sauvignon-212434011,8.5,0.929418926,AUS,8.5,2,0
red,75,Grand Vin De Stellenbosch Cabernet Sauvignon Merlot,9,4.7,3,South Africa,13.5,2019,https://groceries.morrisons.com/products/grand-vin-de-stellenbosch-cabernet-sauvignon-merlot-524514011,9,0.954242509,ZAF,9,3,0
red,225,Alzar Malbec,17,0,0,Argentina,12.5,2021,https://groceries.morrisons.com/products/alzar-malbec-415688011,5.666666667,0.753327667,ARG,17,1,0
red,75,Workshop Australian Red,4.99,0,0,Australia,12.5,NV,https://groceries.morrisons.com/products/workshop-australian-red-553812011,4.99,0.698100546,AUS,4.99,,0
red,75,Oyster Bay Merlot,11,5,2,New Zealand,13.5,2019,https://groceries.morrisons.com/products/oyster-bay-merlot-295947011,11,1.041392685,NZL,11,3,0
red,75,Carta Roja Pura Jumilla Organic Wine,7.75,3.5,12,Spain,14,2019,https://groceries.morrisons.com/products/carta-roja-pura-jumilla-organic-wine-421291011,7.75,0.889301703,ESP,7.75,3,3.5
red,75,Graham Norton He Devil Rich Crafted Red,7,3,4,Argentina,14.5,,https://groceries.morrisons.com/products/graham-norton-he-devil-rich-crafted-red-571441011,7,0.84509804,ARG,7,,0
red,75,Mcguigan Black Label Shiraz,7.5,4.3,4,Australia,13.5,NV,https://groceries.morrisons.com/products/mcguigan-black-label-shiraz-551915011,7.5,0.875061263,AUS,7.5,,0
red,75,Vinalba Patagonia Malbec,10,3.8,5,Argentina,14,2015,https://groceries.morrisons.com/products/vinalba-patagonia-malbec-378127011,10,1,ARG,10,7,0
red,75,McGuigan Reserve Cabernet Sauvignon,7.5,3.7,3,Australia,12.5,2021,https://groceries.morrisons.com/products/mcguigan-reserve-cabernet-sauvignon-480658011,7.5,0.875061263,AUS,7.5,1,0
red,75,Morrisons The Best Mulled Wine,4.99,2,3,unknown,11,NV,https://groceries.morrisons.com/products/morrisons-the-best-mulled-wine-500605011,4.99,0.698100546,unknown,4.99,,0
red,75,Vinus By Paul Masmalbec,8.25,4,2,France,13.5,2015,https://groceries.morrisons.com/products/vinus-by-paul-masmalbec-287473011,8.25,0.916453949,FRA,8.25,7,0
red,75,19 Crimes The Deported,10,3.1,19,Australia,13,2020,https://groceries.morrisons.com/products/19-crimes-the-deported-548148011,10,1,AUS,10,2,3.1
red,75,Most Wanted Malbec 75Cl,7.75,4.3,16,South Africa,13.5,2021,https://groceries.morrisons.com/products/most-wanted-malbec-75cl-382859011,7.75,0.889301703,ZAF,7.75,1,4.3
red,75,Jacob's Creek Double Barrel Matured Shiraz Red Wine,12,3.8,5,Australia,14.5,,https://groceries.morrisons.com/products/jacob-s-creek-double-barrel-matured-shiraz-red-wine-477277011,12,1.079181246,AUS,12,,0
red,75,Zarper Malbec Gran Reserva,8.25,4.3,6,Chile,14,,https://groceries.morrisons.com/products/zarper-malbec-gran-reserva-378125011,8.25,0.916453949,CHL,8.25,,4.3
red,75,Apothic Cabernet Sauvignon Red Wine,10,0,0,United States,13.5,2019,https://groceries.morrisons.com/products/apothic-cabernet-sauvignon-red-wine-551491011,10,1,USA,10,3,0
red,75,Grant Burge Barossa Shiraz 5th Generation,13,5,1,Australia,14.5,2018,https://groceries.morrisons.com/products/grant-burge-barossa-shiraz-5th-generation-562931011,13,1.113943352,AUS,13,4,0
